"
                            عرضه بهترین میوه با مناسب ترین قیمت، سرویس رایگان
                            
",فردین طالبی,22172610-12,,منطقه 1,"
                           ولنجک، خ چهاردهم، مرکز خرید توچال 
                        ",,
"
                            ساخت و طراحی انواع مبلمانگروه مبلمان امپریال اولین دارنده نشان استاندارد درمبلمان خانگی دارنده گواهی مدیریت کیفی ایزو از IMQایتالیا

",احمد سلامی,(تلفن فروشگاه: 88843779الی80)- (تلفن کارخانه: 56868695الی6) - 09121883195,09121883195,منطقه 6,"
                           خ سپهبد قرنی، بعداز بیمارستان آپادانا، پ157،  
                        ",دارد,
"
                            طراحی، دوخت و نصب پرده
                            
",جواد ثقفی,55851835-55862766,09127704460,منطقه 19,"
                           عبدل آباد، خ انقلاب، گالری پرده ثقفی  پلاک: 84 
                        ",,
"
                            پخش انواع بست لوله آب، برق، گاز 
                            
",سیدمجید  محمدی,66680095-66680096,,منطقه 18,"
                           شادآباد(بازار آهن غرب تهران)، مجتمع تجاری 17شهریور، بلوک B/د ، طبقه اول، شماره 152 
                        ",,دارد
"
                            سلفون براق و مات حرارتی-واتربیس و غیره در اسرع وقت
                            
",مهدی فلاح,66481802-09190929300,,منطقه 6,"
                           انقلاب-12 فروردین-بین لبافی نژاد و جمهوری  پلاک: 171 
                        ",,
"
                            تهیه و پخش ورقهای کلینگریت(سیم دار و معمولی)، نخ نسوز، نخ تفلونی مواد غذایی، لاستیک منجیت دار و ساده، چوب پنبه، بست شیلنگ، پشم سنگ و پشم شیشه، انواع پتوی نسوز، ساخت توری یو وی، دستگاه خشک کن، ساخت انواع واشر صنعتی و غیره
                            
",علی  غفاری,33119645,09121249787,منطقه 12,"
                           خ امیرکبیر کوچه ناظم الاطباء جنوبی، بلوک 2 شرقی  پلاک: 146 
                        ",,دارد
"
                            قالیشویی و رفوگری -سم پاشی، تعمیرات فرش های اعلاء - نائین - گل ابریشم - کاشان - اصفهان و... _(رفوگری و ریشه بافی)، تحویل به صورت لول شده
                            
",اسماعیل صحرا نورد,22280013-(میرداماد: 26106232) ( زعفرانیه: 26106235) (پاسداران : 26109393) ,09121211181,منطقه 1,"
                           تجریش - نیاوران - خ پورابتهاج - ایستگاه آخر   پلاک: 60 
                        ",,
"
                            نمایندگی انحصاری ایران مستربچ بنیانگذار تولید مستربچ در ایران، مرکز پخش انواع رنگهای صنایع پلاستیک جهت مصارف لوازم خانگی، فیلم، بطری PET ، فود گرید(بهداشتی) و...، خرید و فروش مواد پلاستیک و صنعتی
                            
",داریوش شیرازی فرید,55633311-55608995,,منطقه 12,"
                           15 خرداد، چهارراه سیروس  کوچه سرپولک  پلاک: 127 
                        ",,
"
                            فروش انواع دوربینهای عکاسی وفیلمبرداری
                            
",صمد سلمانی,33992281,,منطقه 12,"
                           امام خمینی، خ باب همایون پاساژ ایران پگاه طبقه زیرهمکف  پلاک: 46 
                        ",,
"
                            پخش لوازم گازسوز
                            
",محسن حسینی,55303227,,منطقه 16,"
                           م شوش- ضلع جنوب شرقی میدان شوش- خ کوه گچی  پلاک: 242 
                        ",,
"
                            مرکز پخش محصولات وستا
                            
",غلامرضا  غلامحسین کاشی,55800514,,منطقه 12,"
                           خ 15 خرداد - خ آهنگران  کوچه مسجد جامع  پاساژ ابن الرضا طبقه  زیرهمکف  پلاک:  3 
                        ",,دارد
"
                            فروش انواع تشک های طبی و فنری
                            
",محمد لواسانی,77875644,,منطقه 4,"
                           فلکه سوم تهرانپارس، 196 شرقی، نرسیده به میدان پروین   پلاک: 494 
                        ",,
